/usr/lib/python3.12/lib-dynload/readline.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/lib-dynload/resource.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/lib-dynload/select.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/lib-dynload/spwd.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/lib-dynload/syslog.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/lib-dynload/termios.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/lib-dynload/unicodedata.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/lib-dynload/xxlimited.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/lib-dynload/xxlimited_35.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/lib-dynload/xxsubtype.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/lib-dynload/zlib.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/site-packages/_cffi_backend.cpython-312-x86_64-linux-musl.so,0,4
/usr/lib/python3.12/site-packages/bcrypt/_bcrypt.cpython-312-x86_64-linux-musl.so,32,72
/usr/lib/python3.12/site-packages/cryptography/hazmat/bindings/_rust.abi3.so,32,96
/usr/lib/python3.12/site-packages/markupsafe/_speedups.cpython-312-x86_64-linux-musl.so,0,0
/usr/lib/python3.12/site-packages/nacl/_sodium.abi3.so,0,0
/usr/lib/python3.12/site-packages/yaml/_yaml.cpython-312-x86_64-linux-musl.so,0,0
